Type,Name,OID,Code System,Code System OID,Status,Condition Name,Condition Code,Condition Code System
Lab Obs Test Name,S. Typhi Infection (Tests for S. Typhi Antibody),2.16.840.1.113762.1.4.1146.1019,LOINC,2.16.840.1.113883.6.1,Published,Typhoid fever (disorder),4834000,SNOMEDCT
Lab Obs Test Name,S. Typhi Infection (Tests for S. Typhi by Culture and Identification Method),2.16.840.1.113762.1.4.1146.1017,LOINC,2.16.840.1.113883.6.1,Published,Typhoid fever (disorder),4834000,SNOMEDCT
Lab Obs Test Name,S. Typhi Infection (Tests for S. Typhi Nucleic Acid),2.16.840.1.113762.1.4.1146.1018,LOINC,2.16.840.1.113883.6.1,Published,Typhoid fever (disorder),4834000,SNOMEDCT
Lab Obs Test Name,Typhus Fever (Tests for Rickettsia Typhus Fever Group IgM Antibody [Quantitative] by Immunofluorescence),2.16.840.1.113762.1.4.1146.1788,LOINC,2.16.840.1.113883.6.1,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Lab Obs Test Name,Typhus Fever (Tests for Rickettsia Typhus Fever Group IgG Antibody [Quantitative] by Immunofluorescence),2.16.840.1.113762.1.4.1146.1643,LOINC,2.16.840.1.113883.6.1,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Lab Obs Test Name,Typhus Fever (Tests for Rickettsia Typhus Group IgM Antibody),2.16.840.1.113762.1.4.1146.1642,LOINC,2.16.840.1.113883.6.1,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Lab Obs Test Name,Typhus Fever (Tests for Rickettsia Typhus Group IgG Antibody),2.16.840.1.113762.1.4.1146.1641,LOINC,2.16.840.1.113883.6.1,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Lab Obs Test Name,Typhus Fever (Tests for Rickettsia Typhus Group Nucleic Acid),2.16.840.1.113762.1.4.1146.1639,LOINC,2.16.840.1.113883.6.1,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Lab Obs Test Name,Rickettsioses (Tests for Rickettsia species Nucleic Acid),2.16.840.1.113762.1.4.1146.535,LOINC,2.16.840.1.113883.6.1,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Lab Obs Test Name,Rickettsioses (Tests for Rickettsia species by Culture and Identification Method),2.16.840.1.113762.1.4.1146.539,LOINC,2.16.840.1.113883.6.1,Published,Typhus group rickettsial disease (disorder),240613006,SNOMEDCT
Lab Obs Test Name,Varicella (Tests for Varicella zoster virus Nucleic Acid),2.16.840.1.113762.1.4.1146.283,LOINC,2.16.840.1.113883.6.1,Published,Varicella (disorder),38907003,SNOMEDCT
Lab Obs Test Name,Varicella (Tests for Varicella zoster virus by Culture and Identification Method),2.16.840.1.113762.1.4.1146.282,LOINC,2.16.840.1.113883.6.1,Published,Varicella (disorder),38907003,SNOMEDCT
Lab Obs Test Name,Varicella (Tests for Varicella zoster virus IgM Antibody),2.16.840.1.113762.1.4.1146.286,LOINC,2.16.840.1.113883.6.1,Published,Varicella (disorder),38907003,SNOMEDCT
Lab Obs Test Name,Varicella (Tests for Varicella zoster virus Antigen),2.16.840.1.113762.1.4.1146.284,LOINC,2.16.840.1.113883.6.1,Published,Varicella (disorder),38907003,SNOMEDCT
Lab Obs Test Name,Vesicular stomatitis (Tests for Vesicular stomatitis virus Nucleic Acid),2.16.840.1.113762.1.4.1146.1918,LOINC,2.16.840.1.113883.6.1,Published,Vesicular stomatitis (disorder),36921006,SNOMEDCT
Lab Obs Test Name,Vesicular stomatitis (Tests for Vesicular stomatitis virus Antibody),2.16.840.1.113762.1.4.1146.1917,LOINC,2.16.840.1.113883.6.1,Published,Vesicular stomatitis (disorder),36921006,SNOMEDCT
Lab Obs Test Name,Vesicular stomatitis (Tests for Vesicular stomatitis virus Antigen),2.16.840.1.113762.1.4.1146.1916,LOINC,2.16.840.1.113883.6.1,Published,Vesicular stomatitis (disorder),36921006,SNOMEDCT
Lab Obs Test Name,Viral Hemorrhagic Fever (Tests for Viral Hemorrhagic Fever Virus IgG Antibody),2.16.840.1.113762.1.4.1146.584,LOINC,2.16.840.1.113883.6.1,Published,Viral hemorrhagic fever (disorder),240523007,SNOMEDCT
Lab Obs Test Name,Viral Hemorrhagic Fever (Tests for Viral Hemorrhagic Fever Virus IgM Antibody),2.16.840.1.113762.1.4.1146.585,LOINC,2.16.840.1.113883.6.1,Published,Viral hemorrhagic fever (disorder),240523007,SNOMEDCT
Lab Obs Test Name,Viral Hemorrhagic Fever (Tests for Viral Hemorrhagic Fever Virus Antibody),2.16.840.1.113762.1.4.1146.1151,LOINC,2.16.840.1.113883.6.1,Published,Viral hemorrhagic fever (disorder),240523007,SNOMEDCT
Lab Obs Test Name,Viral Hemorrhagic Fever (Tests for Viral Hemorrhagic Fever Virus Nucleic Acid),2.16.840.1.113762.1.4.1146.581,LOINC,2.16.840.1.113883.6.1,Published,Viral hemorrhagic fever (disorder),240523007,SNOMEDCT
Lab Obs Test Name,Viral Hemorrhagic Fever (Tests for Viral Hemorrhagic Fever Virus Antigen),2.16.840.1.113762.1.4.1146.582,LOINC,2.16.840.1.113883.6.1,Published,Viral hemorrhagic fever (disorder),240523007,SNOMEDCT
Lab Obs Test Name,Hepatitis B Virus Infection (Tests for hepatitis B virus IgM Antibody),2.16.840.1.113762.1.4.1146.400,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Lab Obs Test Name,Hepatitis B Virus Infection (Tests for hepatitis B virus Nucleic Acid),2.16.840.1.113762.1.4.1146.403,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Lab Obs Test Name,Hepatitis B Virus Infection (Tests for hepatitis B virus e Antigen),2.16.840.1.113762.1.4.1146.402,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Lab Obs Test Name,Hepatitis B Virus Infection (Tests for hepatitis B virus surface Antigen),2.16.840.1.113762.1.4.1146.401,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type B (disorder),66071002,SNOMEDCT
Lab Obs Test Name,Hepatitis C Virus Infection (Tests for hepatitis C virus Antibody),2.16.840.1.113762.1.4.1146.407,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Lab Obs Test Name,Hepatitis C Virus Infection (Tests for hepatitis C virus Antigen),2.16.840.1.113762.1.4.1146.399,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Lab Obs Test Name,Hepatitis C Virus Infection (Tests for hepatitis C virus Nucleic Acid),2.16.840.1.113762.1.4.1146.398,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Lab Obs Test Name,Hepatitis D Virus Infection (Tests for hepatitis D virus Nucleic Acid),2.16.840.1.113762.1.4.1146.1972,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type D (disorder),707341005,SNOMEDCT
Lab Obs Test Name,Hepatitis D Virus Infection (Tests for hepatitis D virus total or IgG Antibody),2.16.840.1.113762.1.4.1146.1970,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type D (disorder),707341005,SNOMEDCT
Lab Obs Test Name,Hepatitis D Virus Infection (Tests for hepatitis D virus IgM Antibody),2.16.840.1.113762.1.4.1146.1971,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type D (disorder),707341005,SNOMEDCT
Lab Obs Test Name,Hepatitis E (Tests for hepatitis E virus Nucleic Acid),2.16.840.1.113762.1.4.1146.1361,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type E (disorder),7111000119109,SNOMEDCT
Lab Obs Test Name,Hepatitis E (Tests for hepatitis E virus Antibody),2.16.840.1.113762.1.4.1146.1360,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type E (disorder),7111000119109,SNOMEDCT
Lab Obs Test Name,Hepatitis E (Tests for hepatitis E virus IgM Antibody),2.16.840.1.113762.1.4.1146.1359,LOINC,2.16.840.1.113883.6.1,Published,Viral hepatitis type E (disorder),7111000119109,SNOMEDCT
Lab Obs Test Name,Hepatitis A (Tests for hepatitis A virus IgM Antibody),2.16.840.1.113762.1.4.1146.349,LOINC,2.16.840.1.113883.6.1,Published,"Viral hepatitis, type A (disorder)",40468003,SNOMEDCT
Lab Obs Test Name,Hepatitis A (Tests for hepatitis A virus Nucleic Acid),2.16.840.1.113762.1.4.1146.347,LOINC,2.16.840.1.113883.6.1,Published,"Viral hepatitis, type A (disorder)",40468003,SNOMEDCT
Lab Obs Test Name,Hepatitis G (Tests for hepatitis G virus Nucleic Acid),2.16.840.1.113762.1.4.1146.1686,LOINC,2.16.840.1.113883.6.1,Published,"Viral hepatitis, type G (disorder)",397575003,SNOMEDCT
Lab Obs Test Name,Western Equine Encephalitis Virus Disease (Tests for Western Equine Encephalitis Virus Antigen),2.16.840.1.113762.1.4.1146.1174,LOINC,2.16.840.1.113883.6.1,Published,Western equine encephalitis (disorder),47523006,SNOMEDCT
Lab Obs Test Name,Western Equine Encephalitis Virus Disease (Tests for Western Equine Encephalitis Virus Antibody [Quantitative]),2.16.840.1.113762.1.4.1146.1183,LOINC,2.16.840.1.113883.6.1,Published,Western equine encephalitis (disorder),47523006,SNOMEDCT
Lab Obs Test Name,Western Equine Encephalitis Virus Disease (Tests for Western Equine Encephalitis Virus IgM Antibody),2.16.840.1.113762.1.4.1146.1178,LOINC,2.16.840.1.113883.6.1,Published,Western equine encephalitis (disorder),47523006,SNOMEDCT
Lab Obs Test Name,Western Equine Encephalitis Virus Disease (Tests for Western Equine Encephalitis Virus Nucleic Acid),2.16.840.1.113762.1.4.1146.1171,LOINC,2.16.840.1.113883.6.1,Published,Western equine encephalitis (disorder),47523006,SNOMEDCT
Lab Obs Test Name,Western Equine Encephalitis Virus Disease (Tests for Western Equine Encephalitis Virus Antibody [Qualitative]),2.16.840.1.113762.1.4.1146.1188,LOINC,2.16.840.1.113883.6.1,Published,Western equine encephalitis (disorder),47523006,SNOMEDCT
Lab Obs Test Name,Yellow Fever (Tests for yellow fever virus Antibody [Quantitative]),2.16.840.1.113762.1.4.1146.557,LOINC,2.16.840.1.113883.6.1,Published,Yellow fever (disorder),16541001,SNOMEDCT
Lab Obs Test Name,Yellow Fever (Tests for yellow fever virus Nucleic Acid),2.16.840.1.113762.1.4.1146.555,LOINC,2.16.840.1.113883.6.1,Published,Yellow fever (disorder),16541001,SNOMEDCT
Lab Obs Test Name,Yellow Fever (Tests for yellow fever virus Antibody [Qualitative]),2.16.840.1.113762.1.4.1146.558,LOINC,2.16.840.1.113883.6.1,Published,Yellow fever (disorder),16541001,SNOMEDCT
Lab Obs Test Name,Yellow Fever (Tests for yellow fever virus IgM Antibody),2.16.840.1.113762.1.4.1146.556,LOINC,2.16.840.1.113883.6.1,Published,Yellow fever (disorder),16541001,SNOMEDCT
Lab Obs Test Name,Yellow Fever (Tests for yellow fever virus Neutralizing Antibody [Quantitative]),2.16.840.1.113762.1.4.1146.1132,LOINC,2.16.840.1.113883.6.1,Published,Yellow fever (disorder),16541001,SNOMEDCT
Lab Obs Test Name,Non pestis Yersiniosis Infection (Tests Yersinia non pestis species by Culture and Identification Method),2.16.840.1.113762.1.4.1146.1248,LOINC,2.16.840.1.113883.6.1,Published,Yersiniosis (disorder),83436008,SNOMEDCT
Lab Obs Test Name,Non pestis Yersiniosis Infection (Tests for Yersinia non pestis species Nucleic Acid),2.16.840.1.113762.1.4.1146.1250,LOINC,2.16.840.1.113883.6.1,Published,Yersiniosis (disorder),83436008,SNOMEDCT
Lab Obs Test Name,Zika Virus Disease (Tests for Zika virus IgM Antibody),2.16.840.1.113762.1.4.1146.589,LOINC,2.16.840.1.113883.6.1,Published,Zika virus disease (disorder),3928002,SNOMEDCT
Lab Obs Test Name,Zika Virus Disease (Tests for Zika virus Nucleic Acid),2.16.840.1.113762.1.4.1146.588,LOINC,2.16.840.1.113883.6.1,Published,Zika virus disease (disorder),3928002,SNOMEDCT
Lab Obs Test Name,RSV (Tests for RSV Antigen),2.16.840.1.113762.1.4.1146.1311,LOINC,2.16.840.1.113883.6.1,Published,Human respiratory syncytial virus (organism),6415009,SNOMEDCT
Lab Obs Test Name,RSV (Tests for RSV Nucleic Acid),2.16.840.1.113762.1.4.1146.1312,LOINC,2.16.840.1.113883.6.1,Published,Human respiratory syncytial virus (organism),6415009,SNOMEDCT
Lab Obs Test Name,RSV (Tests for RSV by Culture and Identification Method),2.16.840.1.113762.1.4.1146.1313,LOINC,2.16.840.1.113883.6.1,Published,Human respiratory syncytial virus (organism),6415009,SNOMEDCT
Lab Obs Test Name,Influenza (Tests for influenza A or B virus Nucleic Acid),2.16.840.1.113762.1.4.1146.336,LOINC,2.16.840.1.113883.6.1,Published,Influenzal acute upper respiratory infection (disorder),43692000,SNOMEDCT
Lab Obs Test Name,Influenza (Tests for influenza A or B virus Antigen),2.16.840.1.113762.1.4.1146.337,LOINC,2.16.840.1.113883.6.1,Published,Influenzal acute upper respiratory infection (disorder),43692000,SNOMEDCT
Lab Obs Test Name,Influenza (Tests for influenza A or B virus by Culture and Identification Method),2.16.840.1.113762.1.4.1146.797,LOINC,2.16.840.1.113883.6.1,Published,Influenzal acute upper respiratory infection (disorder),43692000,SNOMEDCT
Medications,Anthrax Vaccine (CVX),2.16.840.1.113762.1.4.1146.943,CVX,2.16.840.1.113883.12.292,Published,Anthrax (disorder),409498004,SNOMEDCT
Medications,Anthrax Vaccine (RXNORM),2.16.840.1.113762.1.4.1146.1082,RXNORM,2.16.840.1.113883.6.88,Published,Anthrax (disorder),409498004,SNOMEDCT
Medications,Penicillin G [Aqueous Crystalline] [Injectable] (RXNORM),2.16.840.1.113762.1.4.1146.1912,RXNORM,2.16.840.1.113883.6.88,Published,Congenital syphilis (disorder),35742006,SNOMEDCT
Medications,Penicillin G [Procaine] [Injectable] (RXNORM),2.16.840.1.113762.1.4.1146.1913,RXNORM,2.16.840.1.113883.6.88,Published,Congenital syphilis (disorder),35742006,SNOMEDCT
Medications,Penicillin G [Benzathine] [Injectable] [Bicillin] (RXNORM),2.16.840.1.113762.1.4.1146.747,RXNORM,2.16.840.1.113883.6.88,Published,Congenital syphilis (disorder),35742006,SNOMEDCT
Medications,Hepatitis B Immune Globulin (RXNORM),2.16.840.1.113762.1.4.1146.741,RXNORM,2.16.840.1.113883.6.88,Published,Congenital viral hepatitis B infection (disorder),60498001,SNOMEDCT
Medications,HIV Infection (ARV Boosters [CYP3A4 Inhibitor]) (RXNORM),2.16.840.1.113762.1.4.1146.1601,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Integrase Strand Transfer Inhibitors [INSTIs]) (RXNORM),2.16.840.1.113762.1.4.1146.1600,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Postattachment Inhibitors) (RXNORM),2.16.840.1.113762.1.4.1146.1602,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Non nucleoside Reverse Transcriptase Inhibitors [NNRTIs]) (RXNORM),2.16.840.1.113762.1.4.1146.1595,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,Azidothymidine (AZT) (RXNORM),2.16.840.1.113762.1.4.1146.732,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Combination Treatment for HIV) (RXNORM),2.16.840.1.113762.1.4.1146.1597,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Nucleoside Reverse Transcriptase Inhibitors [NRTIs]) (RXNORM),2.16.840.1.113762.1.4.1146.1594,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Protease Inhibitors [PIs]) (RXNORM),2.16.840.1.113762.1.4.1146.1598,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV CCR5 Antagonists) (RXNORM),2.16.840.1.113762.1.4.1146.1599,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Fusion Inhibitors) (RXNORM),2.16.840.1.113762.1.4.1146.1596,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,HIV Infection (ARV Attachment Inhibitors) (RXNORM),2.16.840.1.113762.1.4.1146.1603,RXNORM,2.16.840.1.113883.6.88,Published,Human immunodeficiency virus infection (disorder),86406008,SNOMEDCT
Medications,Botulism Antitoxin (RXNORM),2.16.840.1.113762.1.4.1146.983,RXNORM,2.16.840.1.113883.6.88,Published,Infantile botulism (disorder) ,414488002,SNOMEDCT
Medications,Botulism Antitoxin (RXNORM),2.16.840.1.113762.1.4.1146.983,RXNORM,2.16.840.1.113883.6.88,Published,Infection caused by Clostridium botulinum (disorder),398565003,SNOMEDCT
Medications,Dapsone (RXNORM),2.16.840.1.113762.1.4.1146.990,RXNORM,2.16.840.1.113883.6.88,Published,Leprosy (disorder),81004002,SNOMEDCT
Medications,Clofazimine (RXNORM),2.16.840.1.113762.1.4.1146.992,RXNORM,2.16.840.1.113883.6.88,Published,Leprosy (disorder),81004002,SNOMEDCT
Medications,Opioid Overdose and Poisoning (Naloxone) (RxNorm),2.16.840.1.113762.1.4.1146.1078,RXNORM,2.16.840.1.113883.6.88,Published,Overdose of opiate (disorder),242253008,SNOMEDCT
Medications,Carbidopa Levodopa Combination (RXNORM),2.16.840.1.113762.1.4.1146.1053,RXNORM,2.16.840.1.113883.6.88,Published,Parkinson's disease (disorder),49049000,SNOMEDCT
Medications,Levodopa (RXNORM),2.16.840.1.113762.1.4.1146.1052,RXNORM,2.16.840.1.113883.6.88,Published,Parkinson's disease (disorder),49049000,SNOMEDCT
Medications,Rabies Immune Globulin (CVX),2.16.840.1.113762.1.4.1146.1081,CVX,2.16.840.1.113883.12.292,Published,Rabies (disorder),14168008,SNOMEDCT
Medications,Rabies Immune Globulin (RXNORM),2.16.840.1.113762.1.4.1146.961,RXNORM,2.16.840.1.113883.6.88,Published,Rabies (disorder),14168008,SNOMEDCT
Medications,Penicillin G [Aqueous Crystalline] [Injectable] (RXNORM),2.16.840.1.113762.1.4.1146.1912,RXNORM,2.16.840.1.113883.6.88,Published,Syphilis (disorder),76272004,SNOMEDCT
Medications,Penicillin G [Procaine] [Injectable] (RXNORM),2.16.840.1.113762.1.4.1146.1913,RXNORM,2.16.840.1.113883.6.88,Published,Syphilis (disorder),76272004,SNOMEDCT
Medications,Penicillin G [Benzathine] [Injectable] [Bicillin] (RXNORM),2.16.840.1.113762.1.4.1146.747,RXNORM,2.16.840.1.113883.6.88,Published,Syphilis (disorder),76272004,SNOMEDCT
Medications,Tetanus (Tetanus Immune Globulin) (RXNORM),2.16.840.1.113762.1.4.1146.339,RXNORM,2.16.840.1.113883.6.88,Published,Tetanus (disorder),76902006,SNOMEDCT
Medications,Tuberculosis (First Line Drugs for Treatment [Combinations]) (RXNORM),2.16.840.1.113762.1.4.1146.843,RXNORM,2.16.840.1.113883.6.88,Published,Tuberculosis (disorder),56717001,SNOMEDCT
Medications,Tuberculosis (Bedaquiline) (RXNORM),2.16.840.1.113762.1.4.1146.2144,RXNORM,2.16.840.1.113883.6.88,Published,Tuberculosis (disorder),56717001,SNOMEDCT
Medications,Tuberculosis (Pretomanid) (RXNORM),2.16.840.1.113762.1.4.1146.2143,RXNORM,2.16.840.1.113883.6.88,Published,Tuberculosis (disorder),56717001,SNOMEDCT
Medications,Tuberculosis (First Line Drugs for Treatment) (RXNORM),2.16.840.1.113762.1.4.1146.321,RXNORM,2.16.840.1.113883.6.88,Published,Tuberculosis (disorder),56717001,SNOMEDCT
Medications,Tuberculosis (Linezolid) (RXNORM),2.16.840.1.113762.1.4.1146.2142,RXNORM,2.16.840.1.113883.6.88,Published,Tuberculosis (disorder),56717001,SNOMEDCT
Medications,Sofosbuvir Velpatasvir Combination (RXNORM),2.16.840.1.113762.1.4.1146.1634,RXNORM,2.16.840.1.113883.6.88,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Medications,Elbasvir Grazoprevir Combination (RXNORM),2.16.840.1.113762.1.4.1146.1631,RXNORM,2.16.840.1.113883.6.88,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Medications,Ledipasvir Sofosbuvir Combination (RXNORM),2.16.840.1.113762.1.4.1146.1633,RXNORM,2.16.840.1.113883.6.88,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Medications,Sofosbuvir (RXNORM),2.16.840.1.113762.1.4.1146.1636,RXNORM,2.16.840.1.113883.6.88,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Medications,Glecaprevir Pibrentasvir Combination (RXNORM),2.16.840.1.113762.1.4.1146.1632,RXNORM,2.16.840.1.113883.6.88,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Medications,Sofosbuvir Velpatasvir Voxilaprevir Combination (RXNORM),2.16.840.1.113762.1.4.1146.1635,RXNORM,2.16.840.1.113883.6.88,Published,Viral hepatitis type C (disorder),50711007,SNOMEDCT
Suspected Disorder,Poliomyelitis [Suspected] (Disorders) (SNOMED),2.16.840.1.113762.1.4.1146.1438,SNOMEDCT,2.16.840.1.113883.6.96,Published,Acute poliomyelitis (disorder),398102009,SNOMEDCT
